,Path,Arousal,Valence,Transcript
2025,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/go3.sph,High,Positive,go
2026,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/hello1.sph,High,Positive,hello
2027,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/hello2.sph,High,Positive,hello
2028,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/hello3.sph,High,Positive,hello
2029,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/help1.sph,High,Positive,help
2030,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/help2.sph,High,Positive,help
2031,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/help3.sph,High,Positive,help
2032,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/histog1.sph,High,Positive,histog
2033,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/histog2.sph,High,Positive,histog
2034,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/histog3.sph,High,Positive,histog
2035,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/histog4.sph,High,Positive,histog
2036,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/histog5.sph,High,Positive,histog
2037,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/hot1.sph,High,Positive,hot
2038,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/hot2.sph,High,Positive,hot
2039,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/hot3.sph,High,Positive,hot
2040,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/hot4.sph,High,Positive,hot
2041,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/mark1.sph,High,Positive,mark
2042,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/mark2.sph,High,Positive,mark
2043,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/mark3.sph,High,Positive,mark
2044,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/nav1.sph,High,Positive,nav
2045,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/nav2.sph,High,Positive,nav
2046,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/nav3.sph,High,Positive,nav
2047,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/nav4.sph,High,Positive,nav
2048,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/no1.sph,High,Positive,no
2049,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/no2.sph,High,Positive,no
2050,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/no3.sph,High,Positive,no
2051,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/no4.sph,High,Positive,no
2052,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/no5.sph,High,Positive,no
2053,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/no6.sph,High,Positive,no
2054,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/no7.sph,High,Positive,no
2055,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/no8.sph,High,Positive,no
2056,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/no9.sph,High,Positive,no
2057,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/oh1.sph,High,Positive,oh
2058,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/oh2.sph,High,Positive,oh
2059,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/oh3.sph,High,Positive,oh
2060,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/oh4.sph,High,Positive,oh
2061,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/on1.sph,High,Positive,on
2062,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/on2.sph,High,Positive,on
2063,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/on3.sph,High,Positive,on
2064,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/on4.sph,High,Positive,on
2065,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/out1.sph,High,Positive,out
2066,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/out2.sph,High,Positive,out
2067,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/out3.sph,High,Positive,out
2068,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/out4.sph,High,Positive,out
2069,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/out5.sph,High,Positive,out
2070,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/out6.sph,High,Positive,out
2071,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/out7.sph,High,Positive,out
2072,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/point1.sph,High,Positive,point
2073,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/point2.sph,High,Positive,point
2074,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/point3.sph,High,Positive,point
2075,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/point4.sph,High,Positive,point
2076,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/six1.sph,High,Positive,six
2077,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/six2.sph,High,Positive,six
2078,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/six3.sph,High,Positive,six
2079,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/six4.sph,High,Positive,six
2080,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/six5.sph,High,Positive,six
2081,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/south1.sph,High,Positive,south
2082,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/south2.sph,High,Positive,south
2083,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/south3.sph,High,Positive,south
2084,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/stand1.sph,High,Positive,stand
2085,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/stand2.sph,High,Positive,stand
2086,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/stand3.sph,High,Positive,stand
2087,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/stand4.sph,High,Positive,stand
2088,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/stand5.sph,High,Positive,stand
2089,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/stand6.sph,High,Positive,stand
2090,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/steer1.sph,High,Positive,steer
2091,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/steer2.sph,High,Positive,steer
2092,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/steer3.sph,High,Positive,steer
2093,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/steer4.sph,High,Positive,steer
2094,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/steer5.sph,High,Positive,steer
2095,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/steer6.sph,High,Positive,steer
2096,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/steer7.sph,High,Positive,steer
2097,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/steer8.sph,High,Positive,steer
2098,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/steer9.sph,High,Positive,steer
2099,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/strafe1.sph,High,Positive,strafe
2100,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/strafe2.sph,High,Positive,strafe
2101,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/strafe3.sph,High,Positive,strafe
2102,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/strafe4.sph,High,Positive,strafe
2103,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/strafe5.sph,High,Positive,strafe
2104,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/ten1.sph,High,Positive,ten
2105,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/ten2.sph,High,Positive,ten
2106,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/thirty1.sph,High,Positive,thirty
2107,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/thirty2.sph,High,Positive,thirty
2108,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/thirty3.sph,High,Positive,thirty
2109,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/three1.sph,High,Positive,three
2110,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/three2.sph,High,Positive,three
2111,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/three3.sph,High,Positive,three
2112,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/three4.sph,High,Positive,three
2113,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/three5.sph,High,Positive,three
2114,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/three6.sph,High,Positive,three
2115,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/three7.sph,High,Positive,three
2116,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/three8.sph,High,Positive,three
2117,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/three9.sph,High,Positive,three
2118,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/white1.sph,High,Positive,white
2119,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/white2.sph,High,Positive,white
2120,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/white3.sph,High,Positive,white
2121,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/wide1.sph,High,Positive,wide
2122,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/wide2.sph,High,Positive,wide
2123,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/wide3.sph,High,Positive,wide
2124,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/zero1.sph,High,Positive,zero
2125,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/zero2.sph,High,Positive,zero
2126,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/zero3.sph,High,Positive,zero
2127,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/zero4.sph,High,Positive,zero
2128,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/zero5.sph,High,Positive,zero
2129,/project/graziul/data/corpora/susas/speech/actual/roller/m1/medst/zero6.sph,High,Positive,zero
2130,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neut_oov_all/helpme1.sph,Low,Positive,helpme
2131,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neut_oov_all/helpme2.sph,Low,Positive,helpme
2132,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neut_oov_all/helpme3.sph,Low,Positive,helpme
2133,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neut_oov_all/knave1.sph,Low,Positive,knave
2134,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neut_oov_all/mayday1.sph,Low,Positive,mayday
2135,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neut_oov_all/mayday2.sph,Low,Positive,mayday
2136,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neut_oov_all/mayday3.sph,Low,Positive,mayday
2137,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neut_oov_all/pilot1.sph,Low,Positive,pilot
2138,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neut_oov_all/pilot2.sph,Low,Positive,pilot
2139,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neut_oov_all/pilot3.sph,Low,Positive,pilot
2140,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neut_oov_all/put1.sph,Low,Positive,put
2141,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neut_oov_all/put2.sph,Low,Positive,put
2142,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neut_oov_all/put3.sph,Low,Positive,put
2143,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neut_oov_all/redaler1.sph,Low,Positive,redaler
2144,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neut_oov_all/redaler2.sph,Low,Positive,redaler
2145,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neut_oov_all/redaler3.sph,Low,Positive,redaler
2146,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/break1.sph,Low,Positive,break
2147,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/break2.sph,Low,Positive,break
2148,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/break3.sph,Low,Positive,break
2149,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/change1.sph,Low,Positive,change
2150,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/change2.sph,Low,Positive,change
2151,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/change3.sph,Low,Positive,change
2152,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/degree1.sph,Low,Positive,degree
2153,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/degree2.sph,Low,Positive,degree
2154,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/degree3.sph,Low,Positive,degree
2155,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/destin1.sph,Low,Positive,destin
2156,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/destin2.sph,Low,Positive,destin
2157,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/destin3.sph,Low,Positive,destin
2158,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/east1.sph,Low,Positive,east
2159,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/east2.sph,Low,Positive,east
2160,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/east3.sph,Low,Positive,east
2161,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/eight1.sph,Low,Positive,eight
2162,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/eight2.sph,Low,Positive,eight
2163,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/eight3.sph,Low,Positive,eight
2164,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/eighty1.sph,Low,Positive,eighty
2165,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/eighty2.sph,Low,Positive,eighty
2166,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/eighty3.sph,Low,Positive,eighty
2167,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/enter1.sph,Low,Positive,enter
2168,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/enter2.sph,Low,Positive,enter
2169,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/enter3.sph,Low,Positive,enter
2170,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/fifty1.sph,Low,Positive,fifty
2171,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/fifty2.sph,Low,Positive,fifty
2172,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/fifty3.sph,Low,Positive,fifty
2173,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/fix1.sph,Low,Positive,fix
2174,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/fix2.sph,Low,Positive,fix
2175,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/fix3.sph,Low,Positive,fix
2176,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/freeze1.sph,Low,Positive,freeze
2177,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/freeze2.sph,Low,Positive,freeze
2178,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/freeze3.sph,Low,Positive,freeze
2179,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/gain1.sph,Low,Positive,gain
2180,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/gain2.sph,Low,Positive,gain
2181,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/gain3.sph,Low,Positive,gain
2182,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/go1.sph,Low,Positive,go
2183,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/go2.sph,Low,Positive,go
2184,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/go3.sph,Low,Positive,go
2185,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/hello1.sph,Low,Positive,hello
2186,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/hello2.sph,Low,Positive,hello
2187,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/hello3.sph,Low,Positive,hello
2188,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/help1.sph,Low,Positive,help
2189,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/help2.sph,Low,Positive,help
2190,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/help3.sph,Low,Positive,help
2191,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/histog1.sph,Low,Positive,histog
2192,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/histog2.sph,Low,Positive,histog
2193,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/histog3.sph,Low,Positive,histog
2194,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/hot1.sph,Low,Positive,hot
2195,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/hot2.sph,Low,Positive,hot
2196,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/hot3.sph,Low,Positive,hot
2197,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/mark1.sph,Low,Positive,mark
2198,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/mark2.sph,Low,Positive,mark
2199,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/mark3.sph,Low,Positive,mark
2200,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/nav1.sph,Low,Positive,nav
2201,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/nav2.sph,Low,Positive,nav
2202,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/nav3.sph,Low,Positive,nav
2203,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/no1.sph,Low,Positive,no
2204,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/no2.sph,Low,Positive,no
2205,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/no3.sph,Low,Positive,no
2206,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/oh1.sph,Low,Positive,oh
2207,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/oh2.sph,Low,Positive,oh
2208,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/oh3.sph,Low,Positive,oh
2209,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/on1.sph,Low,Positive,on
2210,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/on2.sph,Low,Positive,on
2211,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/on3.sph,Low,Positive,on
2212,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/out1.sph,Low,Positive,out
2213,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/out2.sph,Low,Positive,out
2214,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/out3.sph,Low,Positive,out
2215,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/point1.sph,Low,Positive,point
2216,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/point2.sph,Low,Positive,point
2217,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/point3.sph,Low,Positive,point
2218,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/six1.sph,Low,Positive,six
2219,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/six2.sph,Low,Positive,six
2220,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/six3.sph,Low,Positive,six
2221,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/south1.sph,Low,Positive,south
2222,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/south2.sph,Low,Positive,south
2223,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/south3.sph,Low,Positive,south
2224,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/stand1.sph,Low,Positive,stand
2225,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/stand2.sph,Low,Positive,stand
2226,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/stand3.sph,Low,Positive,stand
2227,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/steer1.sph,Low,Positive,steer
2228,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/steer2.sph,Low,Positive,steer
2229,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/steer3.sph,Low,Positive,steer
2230,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/strafe1.sph,Low,Positive,strafe
2231,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/strafe2.sph,Low,Positive,strafe
2232,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/strafe3.sph,Low,Positive,strafe
2233,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/ten1.sph,Low,Positive,ten
2234,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/ten2.sph,Low,Positive,ten
2235,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/ten3.sph,Low,Positive,ten
2236,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/thirty1.sph,Low,Positive,thirty
2237,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/thirty2.sph,Low,Positive,thirty
2238,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/thirty3.sph,Low,Positive,thirty
2239,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/three1.sph,Low,Positive,three
2240,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/three2.sph,Low,Positive,three
2241,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/three3.sph,Low,Positive,three
2242,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/white1.sph,Low,Positive,white
2243,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/white2.sph,Low,Positive,white
2244,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/white3.sph,Low,Positive,white
2245,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/wide1.sph,Low,Positive,wide
2246,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/wide2.sph,Low,Positive,wide
2247,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/wide3.sph,Low,Positive,wide
2248,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/zero1.sph,Low,Positive,zero
2249,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/zero2.sph,Low,Positive,zero
2250,/project/graziul/data/corpora/susas/speech/actual/roller/m1/neutral/zero3.sph,Low,Positive,zero
2251,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scre_oov_all/all1.sph,High,Negative,all
2252,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scre_oov_all/all2.sph,High,Negative,all
2253,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scre_oov_all/put1.sph,High,Negative,put
2254,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/break1.sph,High,Negative,break
2255,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/break2.sph,High,Negative,break
2256,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/change1.sph,High,Negative,change
2257,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/change2.sph,High,Negative,change
2258,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/degree1.sph,High,Negative,degree
2259,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/degree2.sph,High,Negative,degree
2260,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/destin1.sph,High,Negative,destin
2261,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/destin2.sph,High,Negative,destin
2262,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/east1.sph,High,Negative,east
2263,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/eight1.sph,High,Negative,eight
2264,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/eighty1.sph,High,Negative,eighty
2265,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/eighty2.sph,High,Negative,eighty
2266,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/enter1.sph,High,Negative,enter
2267,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/enter2.sph,High,Negative,enter
2268,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/fifty1.sph,High,Negative,fifty
2269,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/fix1.sph,High,Negative,fix
2270,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/fix2.sph,High,Negative,fix
2271,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/freeze1.sph,High,Negative,freeze
2272,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/freeze2.sph,High,Negative,freeze
2273,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/gain1.sph,High,Negative,gain
2274,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/go1.sph,High,Negative,go
2275,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/hello1.sph,High,Negative,hello
2276,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/help1.sph,High,Negative,help
2277,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/help2.sph,High,Negative,help
2278,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/hot1.sph,High,Negative,hot
2279,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/mark1.sph,High,Negative,mark
2280,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/nav1.sph,High,Negative,nav
2281,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/no1.sph,High,Negative,no
2282,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/no2.sph,High,Negative,no
2283,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/oh1.sph,High,Negative,oh
2284,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/oh2.sph,High,Negative,oh
2285,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/on1.sph,High,Negative,on
2286,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/point1.sph,High,Negative,point
2287,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/six1.sph,High,Negative,six
2288,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/south1.sph,High,Negative,south
2289,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/stand1.sph,High,Negative,stand
2290,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/stand2.sph,High,Negative,stand
2291,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/steer1.sph,High,Negative,steer
2292,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/steer2.sph,High,Negative,steer
2293,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/strafe1.sph,High,Negative,strafe
2294,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/ten1.sph,High,Negative,ten
2295,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/ten2.sph,High,Negative,ten
2296,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/thirty1.sph,High,Negative,thirty
2297,/project/graziul/data/corpora/susas/speech/actual/roller/m1/scream/thirty2.sph,High,Negative,thirty
2298,/project/graziul/data/corpora/susas/speech/actual/roller/m2/free_oov_all/all1.sph,High,Negative,all
2299,/project/graziul/data/corpora/susas/speech/actual/roller/m2/free_oov_all/all2.sph,High,Negative,all
